599.046921,0.2064
636.225889,0.1883
599.745144,0.202
599.337579,0.2048
601.294442,0.1996
599.161977,0.2049
601.632478,0.1985
600.189597,0.2012
603.292857,0.1965
603.098793,0.1973
606.784075,0.1943
600.100051,0.2019
607.664086,0.193
602.407269,0.1982
600.442614,0.2005
602.518543,0.1975
606.862128,0.1935
606.943645,0.1935
627.055893,0.1886
621.860667,0.1892
612.645124,0.1912
634.848196,0.1883
604.562613,0.1959
631.304397,0.1884
611.298952,0.1917
604.604748,0.1955
613.215932,0.1911
601.151064,0.2001
627.756436,0.1886
628.410977,0.1886
602.25776,0.1984
622.601721,0.1892
615.160123,0.1905
604.05265,0.196
621.22618,0.1893
635.996509,0.1883
633.136401,0.1884
618.427424,0.1896
623.008876,0.189
605.951329,0.1944
619.228209,0.1896
605.562054,0.1948
624.432549,0.1888
615.709737,0.1904
633.779197,0.1884
612.140449,0.1913
629.132444,0.1886
614.827692,0.1907
609.901993,0.1924
623.649516,0.189
609.48532,0.1925
610.157224,0.1922
605.374901,0.1952
620.873964,0.1894
632.367744,0.1884
610.60084,0.1921
630.419967,0.1885
615.992344,0.1903
605.950813,0.1948
600.86503,0.2001
603.941382,0.1963
624.122107,0.189
606.42123,0.1944
625.377341,0.1887
634.399106,0.1884
626.191991,0.1887
617.828693,0.1898
600.782739,0.2005
625.12905,0.1888
620.293438,0.1894
608.036261,0.193
618.328012,0.1898
603.632891,0.1963
611.271185,0.192
609.292037,0.1927
613.57998,0.191
630.830001,0.1885
604.755161,0.1953
611.805127,0.1916
616.938937,0.1901
602.955449,0.1975
629.730061,0.1885
619.566407,0.1895
626.10946,0.1887
608.885085,0.1927
613.917377,0.1909
617.467237,0.1899
616.396348,0.1902
614.323446,0.1907
608.391944,0.1929
620.008531,0.1895
632.459769,0.1884
616.649058,0.1901
617.289541,0.19
608.621774,0.1928
611.051699,0.1921
629.689502,0.1886
605.139258,0.1952
611.969413,0.1915
614.320999,0.1909
